media_id,file_name,relative_path,captured_date,captured_time,media_type,component_group,specific_component,stage,observed_state,confidence,tags,notes
20260422_004338_gp_35uwfApA,20260422_004338_gp_35uwfApA.jpg,photos/20260422_004338_gp_35uwfApA.jpg,2026-04-22,00:43:38,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004338_gp_35uwfApA_2,20260422_004338_gp_35uwfApA_2.jpg,photos/20260422_004338_gp_35uwfApA_2.jpg,2026-04-22,00:43:38,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004347_gp_WIy0j6zw,20260422_004347_gp_WIy0j6zw.jpg,photos/20260422_004347_gp_WIy0j6zw.jpg,2026-04-22,00:43:47,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004347_gp_WIy0j6zw_2,20260422_004347_gp_WIy0j6zw_2.jpg,photos/20260422_004347_gp_WIy0j6zw_2.jpg,2026-04-22,00:43:47,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004356_gp_vTFgPfAQ,20260422_004356_gp_vTFgPfAQ.jpg,photos/20260422_004356_gp_vTFgPfAQ.jpg,2026-04-22,00:43:56,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004356_gp_vTFgPfAQ_2,20260422_004356_gp_vTFgPfAQ_2.jpg,photos/20260422_004356_gp_vTFgPfAQ_2.jpg,2026-04-22,00:43:56,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004412_gp_OclpaTdg,20260422_004412_gp_OclpaTdg.jpg,photos/20260422_004412_gp_OclpaTdg.jpg,2026-04-22,00:44:12,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004412_gp_OclpaTdg_2,20260422_004412_gp_OclpaTdg_2.jpg,photos/20260422_004412_gp_OclpaTdg_2.jpg,2026-04-22,00:44:12,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004423_gp_B1N5ThVw,20260422_004423_gp_B1N5ThVw.jpg,photos/20260422_004423_gp_B1N5ThVw.jpg,2026-04-22,00:44:23,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004423_gp_B1N5ThVw_2,20260422_004423_gp_B1N5ThVw_2.jpg,photos/20260422_004423_gp_B1N5ThVw_2.jpg,2026-04-22,00:44:23,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004429_gp_4emWbTrA,20260422_004429_gp_4emWbTrA.jpg,photos/20260422_004429_gp_4emWbTrA.jpg,2026-04-22,00:44:29,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004429_gp_4emWbTrA_2,20260422_004429_gp_4emWbTrA_2.jpg,photos/20260422_004429_gp_4emWbTrA_2.jpg,2026-04-22,00:44:29,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004436_gp_yjCPMWTg,20260422_004436_gp_yjCPMWTg.jpg,photos/20260422_004436_gp_yjCPMWTg.jpg,2026-04-22,00:44:36,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004436_gp_yjCPMWTg_2,20260422_004436_gp_yjCPMWTg_2.jpg,photos/20260422_004436_gp_yjCPMWTg_2.jpg,2026-04-22,00:44:36,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004449_gp_ZzlGoYsQ,20260422_004449_gp_ZzlGoYsQ.jpg,photos/20260422_004449_gp_ZzlGoYsQ.jpg,2026-04-22,00:44:49,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004449_gp_ZzlGoYsQ_2,20260422_004449_gp_ZzlGoYsQ_2.jpg,photos/20260422_004449_gp_ZzlGoYsQ_2.jpg,2026-04-22,00:44:49,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004513_gp_bgO24J2g,20260422_004513_gp_bgO24J2g.jpg,photos/20260422_004513_gp_bgO24J2g.jpg,2026-04-22,00:45:13,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004513_gp_bgO24J2g_2,20260422_004513_gp_bgO24J2g_2.jpg,photos/20260422_004513_gp_bgO24J2g_2.jpg,2026-04-22,00:45:13,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004523_gp_p13iAnmw,20260422_004523_gp_p13iAnmw.jpg,photos/20260422_004523_gp_p13iAnmw.jpg,2026-04-22,00:45:23,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004523_gp_p13iAnmw_2,20260422_004523_gp_p13iAnmw_2.jpg,photos/20260422_004523_gp_p13iAnmw_2.jpg,2026-04-22,00:45:23,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004536_gp_AAvm6QRQ,20260422_004536_gp_AAvm6QRQ.jpg,photos/20260422_004536_gp_AAvm6QRQ.jpg,2026-04-22,00:45:36,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004536_gp_AAvm6QRQ_2,20260422_004536_gp_AAvm6QRQ_2.jpg,photos/20260422_004536_gp_AAvm6QRQ_2.jpg,2026-04-22,00:45:36,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004549_gp_Ih5A9o1A,20260422_004549_gp_Ih5A9o1A.jpg,photos/20260422_004549_gp_Ih5A9o1A.jpg,2026-04-22,00:45:49,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004549_gp_Ih5A9o1A_2,20260422_004549_gp_Ih5A9o1A_2.jpg,photos/20260422_004549_gp_Ih5A9o1A_2.jpg,2026-04-22,00:45:49,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004558_gp_caHlk7Ew,20260422_004558_gp_caHlk7Ew.jpg,photos/20260422_004558_gp_caHlk7Ew.jpg,2026-04-22,00:45:58,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004558_gp_caHlk7Ew_2,20260422_004558_gp_caHlk7Ew_2.jpg,photos/20260422_004558_gp_caHlk7Ew_2.jpg,2026-04-22,00:45:58,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004619_gp_WbXyHwzw,20260422_004619_gp_WbXyHwzw.jpg,photos/20260422_004619_gp_WbXyHwzw.jpg,2026-04-22,00:46:19,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004619_gp_WbXyHwzw_2,20260422_004619_gp_WbXyHwzw_2.jpg,photos/20260422_004619_gp_WbXyHwzw_2.jpg,2026-04-22,00:46:19,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004627_gp_qj4yjWYA,20260422_004627_gp_qj4yjWYA.jpg,photos/20260422_004627_gp_qj4yjWYA.jpg,2026-04-22,00:46:27,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004627_gp_qj4yjWYA_2,20260422_004627_gp_qj4yjWYA_2.jpg,photos/20260422_004627_gp_qj4yjWYA_2.jpg,2026-04-22,00:46:27,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_015512_gp_BmYsVZ6w,20260422_015512_gp_BmYsVZ6w.jpg,photos/20260422_015512_gp_BmYsVZ6w.jpg,2026-04-22,01:55:12,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_034358_gp_Bg6nSlPw,20260422_034358_gp_Bg6nSlPw.jpg,photos/20260422_034358_gp_Bg6nSlPw.jpg,2026-04-22,03:43:58,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_054711_gp_V1EgU9oQ,20260422_054711_gp_V1EgU9oQ.jpg,photos/20260422_054711_gp_V1EgU9oQ.jpg,2026-04-22,05:47:11,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_074709_gp_o4wiXyjA,20260422_074709_gp_o4wiXyjA.jpg,photos/20260422_074709_gp_o4wiXyjA.jpg,2026-04-22,07:47:09,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260423_183250_gp_gbQuZMGA,20260423_183250_gp_gbQuZMGA.jpg,photos/20260423_183250_gp_gbQuZMGA.jpg,2026-04-23,18:32:50,photo,documentation_reference,reference_media,reference_material,reference_only,low,reference,
20260423_183256_gp_8GNscvIg,20260423_183256_gp_8GNscvIg.jpg,photos/20260423_183256_gp_8GNscvIg.jpg,2026-04-23,18:32:56,photo,documentation_reference,reference_media,reference_material,reference_only,low,reference,
20260423_183343_gp_njQcMovA,20260423_183343_gp_njQcMovA.jpg,photos/20260423_183343_gp_njQcMovA.jpg,2026-04-23,18:33:43,photo,documentation_reference,reference_media,reference_material,reference_only,low,reference,
20260423_183351_gp_XT7IdNMA,20260423_183351_gp_XT7IdNMA.jpg,photos/20260423_183351_gp_XT7IdNMA.jpg,2026-04-23,18:33:51,photo,documentation_reference,reference_media,reference_material,reference_only,low,reference,
20260423_183357_gp_QrMMg9fg,20260423_183357_gp_QrMMg9fg.jpg,photos/20260423_183357_gp_QrMMg9fg.jpg,2026-04-23,18:33:57,photo,documentation_reference,reference_media,reference_material,reference_only,low,reference,
20260423_183408_gp_eCiJmZnA,20260423_183408_gp_eCiJmZnA.jpg,photos/20260423_183408_gp_eCiJmZnA.jpg,2026-04-23,18:34:08,photo,removable_panels,detached_doors_and_panels,removed_parts_cataloguing,removed_from_vehicle,high,body_panels|removed|storage,
20260423_183448_gp_9MQfbmvQ,20260423_183448_gp_9MQfbmvQ.jpg,photos/20260423_183448_gp_9MQfbmvQ.jpg,2026-04-23,18:34:48,photo,removable_panels,detached_body_panels_and_doors,removed_parts_cataloguing,removed_from_vehicle,medium,body_panels|removed|storage,
20260423_183514_gp_DyztXKcw,20260423_183514_gp_DyztXKcw.jpg,photos/20260423_183514_gp_DyztXKcw.jpg,2026-04-23,18:35:14,photo,removable_panels,detached_body_panels_and_doors,removed_parts_cataloguing,removed_from_vehicle,high,body_panels|removed|storage,
20260423_183521_gp_pjVN2Ujw,20260423_183521_gp_pjVN2Ujw.jpg,photos/20260423_183521_gp_pjVN2Ujw.jpg,2026-04-23,18:35:21,photo,removable_panels,detached_body_panels_and_doors,removed_parts_cataloguing,removed_from_vehicle,high,body_panels|removed|storage,
20260423_183540_gp_bhRdLpMg,20260423_183540_gp_bhRdLpMg.jpg,photos/20260423_183540_gp_bhRdLpMg.jpg,2026-04-23,18:35:40,photo,removable_panels,detached_doors_and_panels,removed_parts_cataloguing,removed_from_vehicle,medium,body_panels|removed|storage,
20260423_183628_gp_SpWIfUnw,20260423_183628_gp_SpWIfUnw.jpg,photos/20260423_183628_gp_SpWIfUnw.jpg,2026-04-23,18:36:28,photo,removable_panels,detached_body_panels_and_doors,removed_parts_cataloguing,removed_from_vehicle,high,body_panels|removed|storage,
20260423_183648_gp_ltd3AKwg,20260423_183648_gp_ltd3AKwg.jpg,photos/20260423_183648_gp_ltd3AKwg.jpg,2026-04-23,18:36:48,photo,roof_and_gutters,roof_gutter_and_window_channel,removed_parts_cataloguing,removed_from_vehicle,high,roof|gutter|panel_off_vehicle,
20260423_183704_gp_a5qmyeOA,20260423_183704_gp_a5qmyeOA.jpg,photos/20260423_183704_gp_a5qmyeOA.jpg,2026-04-23,18:37:04,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260423_183712_gp_46OsAntA,20260423_183712_gp_46OsAntA.jpg,photos/20260423_183712_gp_46OsAntA.jpg,2026-04-23,18:37:12,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260423_202614_gp_WU0G6duw,20260423_202614_gp_WU0G6duw.mp4,photos/20260423_202614_gp_WU0G6duw.mp4,2026-04-23,20:26:14,video,documentation_reference,off_vehicle_workstation_reference_video,reference_material,reference_only,high,reference|video|non_car,
20260423_232202_gp_ryYH6xZg,20260423_232202_gp_ryYH6xZg.jpg,photos/20260423_232202_gp_ryYH6xZg.jpg,2026-04-23,23:22:02,photo,chassis_underside,frame_and_mount_points,underside_inspection,inspection_in_progress,high,frame|mounts|underside,
20260423_232220_gp_ezwEcH2g,20260423_232220_gp_ezwEcH2g.jpg,photos/20260423_232220_gp_ezwEcH2g.jpg,2026-04-23,23:22:20,photo,chassis_underside,steering_and_suspension_linkages,underside_inspection,inspection_in_progress,high,steering|suspension|underside,
20260423_232236_gp_caYB252g,20260423_232236_gp_caYB252g.jpg,photos/20260423_232236_gp_caYB252g.jpg,2026-04-23,23:22:36,photo,chassis_underside,steering_and_suspension_linkages,underside_inspection,inspection_in_progress,high,steering|suspension|underside,
20260423_232309_gp_rrFiL8og,20260423_232309_gp_rrFiL8og.jpg,photos/20260423_232309_gp_rrFiL8og.jpg,2026-04-23,23:23:09,photo,engine_bay,engine_bay_overview,stripdown_cataloguing,partially_disassembled,medium,engine|bay|inspection,
20260423_232345_gp_jFn65JBQ,20260423_232345_gp_jFn65JBQ.jpg,photos/20260423_232345_gp_jFn65JBQ.jpg,2026-04-23,23:23:45,photo,chassis_underside,frame_and_mount_points,underside_inspection,inspection_in_progress,high,frame|mounts|underside,
20260424_part_dielectric_grease_aliexpress_order_3070231697777489,20260424_part_dielectric_grease_aliexpress_order_3070231697777489.jpg,photos/20260424_part_dielectric_grease_aliexpress_order_3070231697777489.jpg,,,photo,documentation_reference,reference_media,reference_material,reference_only,low,reference,
20260424_part_electric_wires_aliexpress_3070027285627489,20260424_part_electric_wires_aliexpress_3070027285627489.jpg,photos/20260424_part_electric_wires_aliexpress_3070027285627489.jpg,,,photo,documentation_reference,reference_media,reference_material,reference_only,low,reference,
20260424_part_h4_ceramic_headlight_connector_high_autoxpert_order_1599,20260424_part_h4_ceramic_headlight_connector_high_autoxpert_order_1599.jpg,photos/20260424_part_h4_ceramic_headlight_connector_high_autoxpert_order_1599.jpg,,,photo,documentation_reference,reference_media,reference_material,reference_only,low,reference,
20260424_part_nylon_fiber_wool_polishing_disc_sets_2x_daraz_241938794080938,20260424_part_nylon_fiber_wool_polishing_disc_sets_2x_daraz_241938794080938.jpg,photos/20260424_part_nylon_fiber_wool_polishing_disc_sets_2x_daraz_241938794080938.jpg,,,photo,documentation_reference,reference_media,reference_material,reference_only,low,reference,
20260424_part_seam_sealer_autohub_order_1761310,20260424_part_seam_sealer_autohub_order_1761310.jpg,photos/20260424_part_seam_sealer_autohub_order_1761310.jpg,,,photo,documentation_reference,reference_media,reference_material,reference_only,low,reference,
20260424_tool_electrical_test_kit_aliexpress_order_3070231697877489,20260424_tool_electrical_test_kit_aliexpress_order_3070231697877489.jpg,photos/20260424_tool_electrical_test_kit_aliexpress_order_3070231697877489.jpg,,,photo,documentation_reference,reference_media,reference_material,reference_only,low,reference,
20260430_215915_gp_ycQ395Gg,20260430_215915_gp_ycQ395Gg.jpg,photos/20260430_215915_gp_ycQ395Gg.jpg,2026-04-30,21:59:15,photo,engine_bay,bellhousing_clutch_linkage_and_gearbox_case,mechanical_inspection,inspection_in_progress,high,engine|transmission|bellhousing|clutch_linkage|inspection,Close inspection of gearbox/bellhousing casing and clutch linkage area.
20260430_215939_gp_EjZ7u1ow,20260430_215939_gp_EjZ7u1ow.jpg,photos/20260430_215939_gp_EjZ7u1ow.jpg,2026-04-30,21:59:39,photo,engine_bay,bellhousing_clutch_linkage_and_gearbox_case,mechanical_inspection,inspection_in_progress,high,engine|transmission|bellhousing|clutch_linkage|wiring|inspection,"Close inspection of bellhousing/gearbox casing, linkage, and nearby wiring."
20260430_215957_gp_2iBbUagw,20260430_215957_gp_2iBbUagw.jpg,photos/20260430_215957_gp_2iBbUagw.jpg,2026-04-30,21:59:57,photo,engine_bay,cooling_hoses_fan_belt_and_radiator_support,mechanical_inspection,inspection_in_progress,high,engine|cooling|radiator_hose|fan_belt|front_support|inspection,"Front engine bay inspection showing accessory belt path, hose routing, and radiator support condition."
20260430_220004_gp_C9oYiYmA,20260430_220004_gp_C9oYiYmA.jpg,photos/20260430_220004_gp_C9oYiYmA.jpg,2026-04-30,22:00:04,photo,engine_bay,cooling_hoses_fan_belt_and_radiator_support,mechanical_inspection,inspection_in_progress,high,engine|cooling|radiator_hose|fan_belt|front_support|inspection,"Front engine bay inspection showing upper hose routing, hose clamps, fan belt, and radiator support area."
20260430_233755_gp_DO69MLAA,20260430_233755_gp_DO69MLAA.jpg,photos/20260430_233755_gp_DO69MLAA.jpg,2026-04-30,23:37:55,photo,engine_bay,bellhousing_clutch_linkage_and_gearbox_case,mechanical_inspection,inspection_in_progress,medium,engine|transmission|bellhousing|clutch_linkage|inspection,Additional detail view of gearbox/bellhousing casing and nearby linkage hardware.
IMG-20260328-WA0017,IMG-20260328-WA0017.jpeg,photos/IMG-20260328-WA0017.jpeg,2026-03-28,,photo,removable_panels,rear_hatch_inner_panel,removed_parts_cataloguing,removed_from_vehicle,high,rear_hatch|panel|removed,
IMG-20260331-WA0004,IMG-20260331-WA0004.jpg,photos/IMG-20260331-WA0004.jpg,2026-03-31,,photo,engine_bay,engine_bay_overview,baseline_walkaround,assembled,high,engine|bay,
Screenshot_20260313_054936_PakWheels,Screenshot_20260313_054936_PakWheels.jpg,photos/Screenshot_20260313_054936_PakWheels.jpg,2026-03-13,,photo,documentation_reference,pakwheels_listing_screenshot,reference_material,reference_only,high,listing|screenshot|reference,
